alias,dateCreate,productID,shopID,shopName,minOrder,maxOrder,weight,weightUnit,condition,status,product_url,needPrescription,catalogID,isLeasing,isBlacklisted,isTokoNow,etalase_id,etalase_name,etalase_url,category_id,category_name,category_title,category_url,isAdult,isKyc,minAge,related_category_id,related_category_name,related_category_url,transactionSuccess,transactionReject,countSold,paymentVerified,itemSoldFmt,countView,countReview,countTalk,rating,product_name,product_price,currency,useStock,stockValue,isVariant,isCOD,productId,shopId
ready-paking-full-set-c800-c-800-k-m-astrea-packing-honda-japan-12027,2023-11-29T17:32:21+07:00,,,jejeeee,1,44,310,GRAM,NEW,ACTIVE,https://www.tokopedia.com/jejeeee/ready-paking-full-set-c800-c-800-k-m-astrea-packing-honda-japan-12027,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,1,0,0,0.0,Ready Paking Full Set C800 C 800 K M Astrea Packing Honda Japan 12027,61776,IDR,True,44,False,False,12231456315.0,14731461.0
kasur-lipat-ortopedi-60x4-kasur-lantai-rebound-tahan-air-motif-random-a73a0,2023-10-12T16:06:13+07:00,,,Chin Chin Decor,1,4,7000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/chin-chin/kasur-lipat-ortopedi-60x4-kasur-lantai-rebound-tahan-air-motif-random-a73a0,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,12,0,0,0.0,Kasur Lipat Ortopedi 60X4 Kasur Lantai Rebound Tahan Air - MOTIF RANDOM,387100,IDR,True,4,True,False,11815790412.0,16019583.0
diskon-999-galan,2023-08-27T02:24:52+07:00,,,bakaranshop,1,3,350,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/diskon-999-galan,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,1,0,0,0.0,Diskon 999 Galan,226000,IDR,True,3,False,False,11374404098.0,16080517.0
new-snare-drum-picolo-14-inch-snare-supporter,2023-04-14T20:39:26+07:00,,,aadinashop,1,44,750,GRAM,NEW,ACTIVE,https://www.tokopedia.com/aadinashop/new-snare-drum-picolo-14-inch-snare-supporter,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,6,0,0,0.0,New Snare Drum Picolo 14 Inch - Snare Supporter,264000,IDR,True,44,False,False,9174503891.0,14457592.0
miliki-rokok-win-filter-12-batang-1-slof-10-bungkus,2023-08-27T02:19:35+07:00,,,bakaranshop,1,50,30,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/miliki-rokok-win-filter-12-batang-1-slof-10-bungkus,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,6,0,0,0.0,Miliki Rokok Win Filter 12 Batang 1 Slof 10 Bungkus,275000,IDR,True,50,False,False,11374306655.0,16080517.0
kipas-angin-doraemon,2023-10-22T02:07:34+07:00,,,abumuda store,1,1,25,GRAM,USED,ACTIVE,https://www.tokopedia.com/lilikrosi/kipas-angin-doraemon,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,6,0,0,0.0,Kipas Angin Doraemon,128000,IDR,True,1,False,False,11904680527.0,16580763.0
terjangkau-rokok-surya-pro-16,2023-08-27T02:26:25+07:00,,,bakaranshop,1,225,350,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/terjangkau-rokok-surya-pro-16,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,9,0,0,0.0,Terjangkau Rokok Surya Pro 16,465000,IDR,True,225,False,False,11374433371.0,16080517.0
dadar-gulung-mawar,2023-08-28T20:10:50+07:00,,,12814981-bunga-fresh,1,4,10,GRAM,NEW,ACTIVE,https://www.tokopedia.com/12814981-bunga-fresh/dadar-gulung-mawar,False,0,False,False,False,35915133,edit,https://www.tokopedia.com/12814981-bunga-fresh/etalase/edit,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",1,0,6,1,6,6,0,0,0.0,dadar_gulung_mawar,18237,IDR,True,4,False,False,11396699016.0,12814981.0
miliki-cerutu-cigar-davidoff-primeros-dominican-maduro-tin-of-6,2023-08-27T02:13:36+07:00,,,bakaranshop,1,1,200,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/miliki-cerutu-cigar-davidoff-primeros-dominican-maduro-tin-of-6,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,8,0,0,0.0,Miliki Cerutu Cigar Davidoff Primeros Dominican Maduro Tin Of 6,1345000,IDR,True,1,False,False,11374203156.0,16080517.0
spesial-oxone-ox-123-multi-fungsi-maker-pasta-mie-penggiling-daging,2023-08-24T22:02:28+07:00,,,mahira234,1,2,3500,GRAM,NEW,ACTIVE,https://www.tokopedia.com/mahira2/spesial-oxone-ox-123-multi-fungsi-maker-pasta-mie-penggiling-daging,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,3,0,0,0.0,"Spesial Oxone Ox 123 Multi Fungsi Maker Pasta, Mie, Penggiling Daging",968000,IDR,True,2,False,False,11330096874.0,15423984.0
spesial-rokok-djarum-black-cappuccino-flavor-16-batang-1-pak-isi-10,2023-08-27T02:23:48+07:00,,,bakaranshop,1,50,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/spesial-rokok-djarum-black-cappuccino-flavor-16-batang-1-pak-isi-10,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,22,0,0,0.0,Spesial Rokok Djarum Black Cappuccino Flavor 16 Batang 1 Pak Isi 10,474000,IDR,True,50,False,False,11374383773.0,16080517.0
bando-set-6in1-bando-tv-max-32-bando-kipas-sarung-remot-sarung-mejicom,2023-08-23T18:49:28+07:00,,,84019930sendi,1,82,255,GRAM,NEW,ACTIVE,https://www.tokopedia.com/84019930sendi/bando-set-6in1-bando-tv-max-32-bando-kipas-sarung-remot-sarung-mejicom,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,2,0,0,0.0,"Bando Set 6in1(bando Tv Max 32,bando Kipas,sarung Remot,sarung Mejicom",143800,IDR,True,82,False,False,11307581666.0,16234725.0
terjangkau-wismilak-diplomat-evo-16-slop,2023-08-27T02:14:54+07:00,,,bakaranshop,1,99938,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/terjangkau-wismilak-diplomat-evo-16-slop,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,10,0,0,0.0,Terjangkau Wismilak Diplomat Evo 16 /Slop,352000,IDR,True,99938,False,False,11374224128.0,16080517.0
terbaik-tutup-cover-kipas-beat-karbu-karburator-kvy-radiator-magnet,2023-10-05T16:34:41+07:00,,,signora 2 store,1,8,365,GRAM,NEW,ACTIVE,https://www.tokopedia.com/signora2/terbaik-tutup-cover-kipas-beat-karbu-karburator-kvy-radiator-magnet,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,4,0,0,0.0,terbaik Tutup Cover & Kipas Beat Karbu/ Karburator Kvy Radiator Magnet,84900,IDR,True,8,False,False,11756361966.0,16445630.0
bpom-brest-g-serum-pembesar-payudara-asli-permanen-toner-gel,2023-08-04T22:47:04+07:00,,,warmiat2i_shope,1,39999,980,GRAM,NEW,ACTIVE,https://www.tokopedia.com/warmiat2ishope/bpom-brest-g-serum-pembesar-payudara-asli-permanen-toner-gel,False,0,False,False,False,22513843,otomotif,https://www.tokopedia.com/warmiat2ishope/etalase/otomotif,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,16,0,0,0.0,BPOM BREST G SERUM PEMBESAR PAYUDARA ASLI PERMANEN TONER GEL,195000,IDR,True,39999,False,False,11030963520.0,7455218.0
new-cairan-pelebur-granit-keramik-marmer-pembuatan-prasasti-batu-nisan,2023-03-03T18:50:56+07:00,,,rezaa shop.,1,162,1000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/rezaa-shop/new-cairan-pelebur-granit-keramik-marmer-pembuatan-prasasti-batu-nisan,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,9,0,0,0.0,New Cairan Pelebur Granit Keramik Marmer Pembuatan Prasasti Batu Nisan,159000,IDR,True,162,False,False,8280031516.0,14474123.0
bayar-di-tempat-front-motor-cover-tutup-dinamo-kipas-angin-set-hitam,2023-06-05T08:23:34+07:00,,,adasajadisinimarket,1,83,500,GRAM,NEW,ACTIVE,https://www.tokopedia.com/adasajadisinimarket/bayar-di-tempat-front-motor-cover-tutup-dinamo-kipas-angin-set-hitam,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,16,0,0,0.0,[BAYAR DI TEMPAT] front motor cover / tutup dinamo kipas angin set - Hitam,21000,IDR,True,83,True,False,9932854552.0,15075867.0
tiket-ichiban-kuji-digimon-series-digimon-ultimate-evolution,2023-10-18T21:31:15+07:00,,,FreshxMarket,1,77,750,GRAM,NEW,ACTIVE,https://www.tokopedia.com/freshxmarket/tiket-ichiban-kuji-digimon-series-digimon-ultimate-evolution,False,0,False,False,False,35548377,NEW ARRIVAL,https://www.tokopedia.com/freshxmarket/etalase/new-arrival,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,5,0,0,0.0,Tiket Ichiban Kuji Digimon Series - Digimon Ultimate Evolution,307000,IDR,True,77,False,False,11873365259.0,16494884.0
kipas-batik-kecil-20-cm-khas-bali-oleh-souvenir-pernikahan-kotak-murah,2023-02-03T22:10:36+07:00,,,Tokoatuk,1,489,250,GRAM,NEW,ACTIVE,https://www.tokopedia.com/tokoatuk-1/kipas-batik-kecil-20-cm-khas-bali-oleh-souvenir-pernikahan-kotak-murah,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,6,0,0,0.0,Kipas Batik Kecil 20 cm Khas Bali Oleh Souvenir Pernikahan Kotak Murah,67000,IDR,True,489,False,False,7792379325.0,15163102.0
bando-kipas-karakter-pink,2021-09-16T12:50:23+07:00,,,immishop.,1,5,100,GRAM,NEW,ACTIVE,https://www.tokopedia.com/immishop-1/bando-kipas-karakter-pink,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",4,0,4,4,4,171,1,0,5.0,bando kipas karakter - pink,11500,IDR,True,5,True,False,2177590767.0,8122145.0
p155-pengaman-kipas-angin-sarung-kipas-angin,2018-07-08T20:53:56+07:00,,,pasarbelanja1,1,497,20,GRAM,NEW,ACTIVE,https://www.tokopedia.com/pasarbelanja/p155-pengaman-kipas-angin-sarung-kipas-angin,False,0,False,False,False,7390217,lainnya,https://www.tokopedia.com/pasarbelanja/etalase/lainnya,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",2,0,3,2,3,465,1,0,5.0,P155 Pengaman Kipas Angin Sarung Kipas Angin,3300,IDR,True,497,False,False,303580334.0,2155584.0
cover-kipas-angin-anti-debu-sarung-penutup-pink,2022-01-29T08:33:52+07:00,,,ILLIYYIN STORE,1,27,10,GRAM,NEW,ACTIVE,https://www.tokopedia.com/illiyyinstore/cover-kipas-angin-anti-debu-sarung-penutup-pink,False,0,False,False,False,30972094,RUANG TAMU,https://www.tokopedia.com/illiyyinstore/etalase/ruang-tamu,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",1,1,1,2,1,46,1,0,5.0,COVER Kipas Angin Anti Debu/ Sarung Penutup - PINK,4190,IDR,True,27,True,False,2830120546.0,13069476.0
smiski-glow-in-the-dark-work-series-blind-box-figure,2023-10-18T21:32:49+07:00,,,FreshxMarket,1,18,750,GRAM,NEW,ACTIVE,https://www.tokopedia.com/freshxmarket/smiski-glow-in-the-dark-work-series-blind-box-figure,False,0,False,False,False,35548377,NEW ARRIVAL,https://www.tokopedia.com/freshxmarket/etalase/new-arrival,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,6,0,0,0.0,SMISKI Glow In The Dark - Work Series Blind Box Figure,218000,IDR,True,18,False,False,11873384412.0,16494884.0
bhouse-sarung-kipas-motif-karakter-pelindung-kipas-anti-debu-kelinci,2020-07-16T14:22:03+07:00,,,Blue House Official,1,6,100,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bluehouseostore/bhouse-sarung-kipas-motif-karakter-pelindung-kipas-anti-debu-kelinci,False,0,False,False,False,26807241,Storage Box Keranjang sebaguna lainnya,https://www.tokopedia.com/bluehouseostore/etalase/storage-box-keranjang-sebaguna-lainnya,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",7,0,11,7,11,537,3,0,0.0,BHouse - Sarung Kipas Motif Karakter Pelindung Kipas Anti Debu - Kelinci,4900,IDR,True,6,True,True,1029835213.0,9099233.0
spesial-canare-4s12f-kabel-speaker-original-4s-12f,2023-08-24T21:54:07+07:00,,,grahambelli,1,4,25000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/grahambelli/spesial-canare-4s12f-kabel-speaker-original-4s-12f,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,3,0,0,0.0,Spesial Canare 4S12F Kabel Speaker Original 4S-12F,10521000,IDR,True,4,False,False,11329800354.0,15399001.0
terjangkau-jinn-of-wind-molten-silver-copper-liontin-buddha-amulet-cooper,2023-08-05T21:14:02+07:00,,,semarf,1,124,250,GRAM,NEW,ACTIVE,https://www.tokopedia.com/semarf/terjangkau-jinn-of-wind-molten-silver-copper-liontin-buddha-amulet-cooper,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,20,0,0,0.0,Terjangkau Jinn Of Wind Molten Silver & Copper Liontin Buddha Amulet - Cooper,815888,IDR,True,124,True,False,11045750448.0,15342975.0
gril-fan-9-x-9-besi-gril-penutup-kipas-besi,2022-09-27T22:30:01+07:00,,,Jayaagung_,1,14,15,GRAM,NEW,ACTIVE,https://www.tokopedia.com/jayaaagung/gril-fan-9-x-9-besi-gril-penutup-kipas-besi,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",4,0,7,6,8,57,2,0,5.0,GRIL FAN 9 X 9 BESI GRIL PENUTUP KIPAS BESI,3800,IDR,True,14,False,True,6491713597.0,6223010.0
bando-sarung-cover-tutup-kipas-angin-karakter-boneka,2017-05-15T18:19:43+07:00,,,Vadisya Shop,1,217,100,GRAM,NEW,ACTIVE,https://www.tokopedia.com/vadisyashop/bando-sarung-cover-tutup-kipas-angin-karakter-boneka,False,0,False,False,False,1150370,Ready Produk,https://www.tokopedia.com/vadisyashop/etalase/ready-produk,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",300,3,512,308,500+,14975,129,282,0.0,Bando / Sarung / Cover / Tutup Kipas angin karakter Boneka,12900,IDR,True,217,False,True,182264262.0,349062.0
spesial-arturo-fuente-r44,2023-08-27T02:20:39+07:00,,,bakaranshop,1,10,100,GRAM,NEW,ACTIVE,https://www.tokopedia.com/bakarans/spesial-arturo-fuente-r44,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,9,0,0,0.0,Spesial Arturo Fuente R44,325000,IDR,True,10,False,False,11374325923.0,16080517.0
butik-kipas-lipat-7-inci-jepang-kipas-gagang-bambu-kipas-kertas-dua,2023-07-16T11:35:31+07:00,,,Madu Asmuni,1,1001,1000,GRAM,NEW,ACTIVE,https://www.tokopedia.com/maduasmuni/butik-kipas-lipat-7-inci-jepang-kipas-gagang-bambu-kipas-kertas-dua,False,0,False,False,False,34880030,Importer Honey,https://www.tokopedia.com/maduasmuni/etalase/importer-honey,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",0,0,0,0,,48,0,0,0.0,Butik Kipas Lipat 7 Inci Jepang Kipas Gagang Bambu Kipas Kertas Dua,540000,IDR,True,1001,False,False,10694442177.0,2054510.0
cover-kipas-f1zr,2022-07-14T23:44:50+07:00,,,F1zrpart shop,1,1,250,GRAM,NEW,ACTIVE,https://www.tokopedia.com/f1zrpart/cover-kipas-f1zr,False,0,False,False,False,0,,,3741,Cover Kipas Angin,Cover Kipas Angin,https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin,False,False,0,"['984', '993', '3741']","['Rumah Tangga', 'Dekorasi', 'Cover Kipas Angin']","['https://www.tokopedia.com/p/rumah-tangga', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi', 'https://www.tokopedia.com/p/rumah-tangga/dekorasi/cover-kipas-angin']",5,0,5,5,5,404,3,0,5.0,cover kipas f1zr,235000,IDR,True,1,False,False,4809645886.0,7731514.0
